doctor_name,speciality,professional_degree,consultation_time
Dr.Jithu Subash Babu,Interventional Radiology,"MBBS,MD(RD), Post Doctoral Fellowship in Endovascular and Vascular IR(FENVIR)","Saturday- 9am to 5pm, Sunday- 9am to 3pm"
